canonicalsmiles,anode_limit,type,R,product,comment,molwt,capacity,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,Se_ratio,P_ratio,idx
O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,356.08799999999997,75.26619512280361,20.0,20.0,15.0,4.0,2.0,356.08799999999997,356.08799999999997,40.129999999999995,-0.06950000000000012,34.7628,116.0,1.0,-0.7677604246702774,0.65,0.95,1.15,12.38298611111111,-7.692638888888888,0.3485018074796863,0.9504921792711745,0.3107484789091229,0.960687452753949,699.5222268330422,2162.592166501113,2251.0881768068593,2.6794942674301128,0.35828573537717445,0.001373348002254745,0.7133639747273945,0.0,8.0,1.0,0.022288492799380284,0.25,0.0,0.1,0.0,0.5499999999999999,0.05,0.0,0.0,0.0,0.0,253
CCCOCS(=O)[O-].[Na+],,SO2-,COCCC,CCCOCCOCCC,,160.1700000000001,167.33089148335438,9.0,9.0,5.0,4.0,3.0,160.17,151.098,49.36,-2.7463999999999977,30.02979999999999,50.0,1.0,-0.7705798357636512,1.6666666666666667,2.2222222222222223,2.5555555555555554,9.749124149659863,-2.039274691358025,0.4090547903607974,0.9641195159585519,0.26546856489582205,0.9293111641211319,170.50707565457094,596.8847160100536,642.2872543175991,2.0977538968071667,0.32151498465195805,0.005450279177878909,0.6056018519951002,0.0,8.0,1.0,-0.028295630603952716,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,254
O=S([O-])C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,,322.0799999999999,83.21345283435448,18.0,18.0,14.0,4.0,3.0,322.0799999999999,322.0799999999999,49.36,-0.7732000000000001,30.900800000000007,104.0,1.0,-0.7659666579042297,0.8888888888888888,1.2222222222222223,1.4444444444444444,12.107916666666666,-6.983333333333334,0.31197305588437646,0.9422410985350729,0.33493538515871824,0.9267031964893419,633.1053068882151,1751.6832726695943,1890.231175748125,2.5761561664242696,0.3509262360125564,0.001463742581852921,0.6461119683382303,0.0,8.0,1.0,0.04660556171814276,0.2222222222222222,0.0,0.16666666666666666,0.0,0.5000000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,255
CCOCCS(=O)[O-].[Na+],,SO2-,CCOCC,CCOCCCCOCC,,160.17000000000007,167.3308914833544,9.0,9.0,5.0,4.0,3.0,160.17000000000002,151.09799999999998,49.36,-3.0939999999999976,30.27979999999999,50.0,1.0,-0.7722795289111617,1.6666666666666667,2.2222222222222223,2.5555555555555554,9.794124149659865,-1.9420524691358028,0.6916354187274528,0.993234016640296,0.11613004860321183,0.9159375763689179,102.07162808403933,805.0564067424223,878.9424383416329,2.361259454359329,0.19547302675435868,0.008973478659660378,0.47423464731135784,0.0,8.0,1.0,-0.053061291810210846,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,256
O=S([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,322.0799999999999,83.21345283435448,18.0,18.0,14.0,4.0,3.0,322.0799999999999,322.0799999999999,49.36,-0.7732000000000001,30.900800000000007,104.0,1.0,-0.7676860284994972,0.8333333333333334,1.1666666666666667,1.3888888888888888,12.132986111111112,-6.711422272612749,0.4783661223119907,0.9742004956732375,0.22568427997983853,0.9663367544656668,497.10044643854127,2128.488666103671,2202.636561496218,2.7377696449115567,0.25387248013931357,0.001943946663876391,0.5785356975596926,0.0,8.0,1.0,0.024884236104443753,0.2222222222222222,0.0,0.16666666666666666,0.0,0.5000000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,257
COCCCS(=O)[O-].[Na+],,SO2-,CCCOC,COCCCCCCOC,,160.17000000000007,167.3308914833544,9.0,9.0,5.0,4.0,3.0,160.17000000000002,151.09799999999998,49.36,-3.0939999999999976,30.27979999999999,50.0,1.0,-0.7723406446964516,1.6666666666666667,2.2222222222222223,2.5555555555555554,9.818568594104308,-1.8970524691358028,0.6808752676519183,0.9926746292220876,0.12081837814997777,0.9165309626512257,107.01980051630767,811.8546391029472,885.7907394143194,2.3735191155594246,0.2123225426854904,0.008564125126654155,0.4685575494444103,0.0,8.0,1.0,-0.05532891662741985,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,258
O=S([O-])C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,SO2-,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,322.0799999999999,83.21345283435448,18.0,18.0,14.0,4.0,3.0,322.0799999999999,322.0799999999999,49.36,-0.7732000000000001,30.900800000000007,104.0,1.0,-0.7677589483172432,0.8888888888888888,1.2222222222222223,1.4444444444444444,12.242361111111112,-6.900663580246913,0.46371683439694067,0.9722058347831962,0.2341277745452441,0.9632258064820373,486.17034492882675,2000.1549303208542,2076.517174748426,2.6614656174947764,0.262267294076747,0.001981251667299965,0.5819805096384935,0.0,8.0,1.0,0.02240865915264172,0.2222222222222222,0.0,0.16666666666666666,0.0,0.5000000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,259
CS(=O)(=O)[O-].[Na+],,SO3-,C,CC,,118.08899999999998,226.95923319605458,6.0,6.0,5.0,0.0,3.0,118.089,115.065,57.2,-3.834599999999999,15.621200000000002,32.0,1.0,-0.7481561348223558,1.5,1.5,1.5,9.07638888888889,-3.9166666666666665,0.0223671613262256,0.6307396349559564,0.7759945314856459,0.9507918405903008,103.83216099629955,127.22096285541444,133.80527411386817,1.2429179301876347,0.6170674727207692,0.009157007149491822,0.5026561421639505,0.0,8.0,1.0,0.09158333475675863,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,260
O=S(=O)([O-])C(F)(F)F.[Na+],,SO3-,C(F)(F)F,FC(F)(F)C(F)(F)F,,172.059,155.76859617275986,9.0,9.0,8.0,0.0,3.0,172.059,172.059,57.2,-2.9446,15.752200000000002,50.0,1.0,-0.7411547731218965,1.2222222222222223,1.3333333333333333,1.3333333333333333,10.662037037037038,-6.090277777777778,0.10405912421861921,0.815671830643228,0.5785148785425707,0.9826803596959871,196.9356253309666,334.51995500051373,340.41583481326984,1.5917414457190562,0.6683682201340728,0.0049898557360787904,0.5756687887268664,0.0,8.0,1.0,0.19449736943356802,0.1111111111111111,0.0,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,261
CCS(=O)(=O)[O-].[Na+],,SO3-,CC,CCCC,,132.116,202.86255176427449,7.0,7.0,5.0,1.0,3.0,132.11599999999999,127.07599999999998,57.2,-3.444499999999999,20.238199999999996,38.0,1.0,-0.7479515786751035,1.5714285714285714,1.7142857142857142,1.7142857142857142,9.444444444444445,-3.9120370370370368,0.1805078239202174,0.8853799527337333,0.46486808806070173,0.9547459771169532,110.1526300165027,226.2314473248494,236.95459603611067,1.4730344796866708,0.48261497077784243,0.008667482355835865,0.5334090400969214,0.0,8.0,1.0,0.09426926753139614,0.16666666666666666,0.41666666666666663,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,262
O=S(=O)([O-])C(F)(F)C(F)(F)F.[Na+],,SO3-,C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,222.06599999999997,120.6910958403758,12.0,12.0,10.0,1.0,3.0,222.06599999999997,222.06599999999997,57.2,-2.3093,20.6992,68.0,1.0,-0.7430951228985068,1.0,1.25,1.25,11.412037037037038,-6.668402777777777,0.11860081504347224,0.8388462236611999,0.544368453392869,0.9353280245055441,332.0959425984568,570.603678447819,610.0572884571329,1.845561576579967,0.5831230811670671,0.0028164391807594773,0.5926929816346721,0.0,8.0,1.0,0.1708720224364346,0.16666666666666666,0.0,0.25,0.0,0.41666666666666663,0.08333333333333333,0.0,0.0,0.0,0.0,263
CCCS(=O)(=O)[O-].[Na+],,SO3-,CCC,CCCCCC,,146.14300000000006,183.3915335588354,8.0,8.0,5.0,2.0,3.0,146.14299999999997,139.087,57.2,-3.0543999999999984,24.85519999999999,44.0,1.0,-0.7479440145043159,1.5,1.875,1.875,9.675694444444444,-3.9241898148148144,0.23032340144801736,0.9139686852675079,0.40578472414616995,0.9170416675866659,134.85294334044426,304.7570809869739,332.3263181584631,1.6251248715597235,0.48049684569455553,0.006800308876251517,0.5478228967224993,0.0,8.0,1.0,0.09453217969203004,0.2,0.4666666666666666,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,264
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO3-,C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,272.0729999999999,98.5080801435236,15.0,15.0,12.0,2.0,3.0,272.0729999999999,272.0729999999999,57.2,-1.674,25.646200000000004,86.0,1.0,-0.743177866716921,0.8666666666666667,1.1333333333333333,1.2,11.833912037037038,-7.096527777777777,0.12827866375342042,0.8513222780051072,0.5246430967545412,0.9008756046242602,525.5323301057567,902.4025257595689,1001.6949300519083,2.1130624430149005,0.5294238505319412,0.0017142153831772261,0.640324320106441,0.0,8.0,1.0,0.16818307119721923,0.2,0.0,0.2,0.0,0.4666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,265
COCS(=O)(=O)[O-].[Na+],,SO3-,COC,COCCOC,,148.11500000000004,180.94986253174142,8.0,8.0,6.0,2.0,4.0,148.11499999999998,143.075,66.43,-3.860499999999999,21.573199999999993,44.0,1.0,-0.7461673499310019,1.625,2.0,2.0,9.550694444444444,-4.146412037037036,0.22361426086062688,0.9109107390028532,0.4126034725608545,0.9183673047975762,131.15855768443845,291.9309679441194,317.8804019035346,1.5815603620221237,0.4085547320124715,0.007001962517818519,0.5294861017772198,0.0,8.0,1.0,0.11930261663815372,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,266
O=S(=O)([O-])C(F)(F)OC(F)(F)F.[Na+],,SO3-,C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,,238.06499999999997,112.58013100997161,13.0,13.0,11.0,2.0,4.0,238.06499999999997,238.06499999999997,66.43,-2.3777,21.784200000000002,74.0,1.0,-0.7413745320519202,1.0769230769230769,1.3846153846153846,1.4615384615384615,11.583912037037038,-6.46111111111111,0.17871971651763807,0.8888823874556707,0.45813546170440334,0.8921168256597081,373.23054957153994,726.7834100513819,814.6729095866291,2.005331178929924,0.45159541271285675,0.0023902567104537335,0.6146761002368305,0.0,8.0,1.0,0.1901513062014266,0.15384615384615385,0.0,0.3076923076923077,0.0,0.38461538461538464,0.07692307692307693,0.0,0.0,0.0,0.0,267
CCCCS(=O)(=O)[O-].[Na+],,SO3-,CCCC,CCCCCCCC,,160.17000000000007,167.3308914833544,9.0,9.0,5.0,3.0,3.0,160.17,151.09799999999998,57.2,-2.664299999999998,29.47219999999999,50.0,1.0,-0.74794388701238,1.4444444444444444,1.8888888888888888,2.0,9.834583333333335,-3.9362731481481483,0.5623173639296528,0.9834972552243443,0.18092304708405973,0.9886190935739617,123.62732311719432,675.5376614031402,683.3143986335533,2.151239410645956,0.2907274399717653,0.007996768583566157,0.5794201891311325,0.0,8.0,1.0,0.09454248434976899,0.2222222222222222,0.5000000000000001,0.16666666666666666,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,268
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO3-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,322.0799999999999,83.21345283435448,18.0,18.0,14.0,3.0,3.0,322.0799999999999,322.0799999999999,57.2,-1.0387,30.593200000000007,104.0,1.0,-0.7431795285429166,0.7222222222222222,1.0,1.1666666666666667,12.172083333333333,-7.431712962962962,0.15609962148856849,0.8696711393593416,0.49363155223853433,0.9473733360059383,708.5061811872131,1359.7588351236686,1435.293546318624,2.3321571630984823,0.5433214728724405,0.0013371419490207776,0.8337888369224159,0.0,8.0,1.0,0.1680550222469448,0.2222222222222222,0.0,0.16666666666666666,0.0,0.5000000000000001,0.05555555555555555,0.0,0.0,0.0,0.0,269
CCOCS(=O)(=O)[O-].[Na+],,SO3-,COCC,CCOCCOCC,,162.14200000000005,165.29578325719973,9.0,9.0,6.0,3.0,4.0,162.142,155.08599999999998,66.43,-3.470399999999999,26.190199999999994,50.0,1.0,-0.7461671600420603,1.5555555555555556,2.0,2.111111111111111,9.709583333333335,-4.158495370370369,0.2892801623201088,0.9347416398565274,0.3553281113539009,0.9425576004838014,161.36309121746305,428.0382080805806,454.12419130764494,1.7938609272194048,0.5096331504041418,0.0058412217649794,0.6983076484885595,0.0,8.0,1.0,0.11931788671125718,0.1875,0.4375,0.25,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,270
O=S(=O)([O-])C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,SO3-,C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,288.07199999999995,93.03711880671808,16.0,16.0,13.0,3.0,4.0,288.07199999999995,288.07199999999995,66.43,-1.7424,26.731200000000005,92.0,1.0,-0.7413754934684079,0.9375,1.25,1.4375,11.853912037037038,-6.781388888888889,0.3116857814180966,0.9412165374907906,0.3378038329472404,0.9497590662498966,491.55126658116995,1382.0307125851982,1455.138215255072,2.403660483384697,0.3783349877578209,0.001932166857906087,0.6324994057243312,0.0,8.0,1.0,0.19007419148357863,0.1875,0.0,0.25,0.0,0.4375,0.0625,0.0,0.0,0.0,0.0,271
COCCS(=O)(=O)[O-].[Na+],,SO3-,CCOC,COCCCCOC,,162.14200000000005,165.29578325719973,9.0,9.0,6.0,3.0,4.0,162.142,155.08599999999998,66.43,-3.8179999999999987,26.440199999999994,50.0,1.0,-0.7478794945097534,1.5555555555555556,2.0,2.111111111111111,9.754583333333333,-4.061273148148148,0.5595992058056928,0.9833728584646556,0.1815979659441494,0.97924122039121,122.3919422159642,659.9811525337877,673.971988505675,2.1191875130652154,0.2686506212288389,0.008000863477297468,0.5049379083578045,0.0,8.0,1.0,0.096823414281107,0.1875,0.4375,0.25,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,272
O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,SO3-,C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,288.07199999999995,93.03711880671808,16.0,16.0,13.0,3.0,4.0,288.07199999999995,288.07199999999995,66.43,-1.7424,26.731200000000005,92.0,1.0,-0.7431027667152892,0.9375,1.25,1.4375,11.963287037037038,-6.990763888888889,0.2898106442076701,0.9359440873302308,0.3521486410474719,0.9185061662305471,494.17891869859096,1288.9624753219211,1403.3247927030122,2.3517390762539687,0.35938926266692717,0.0018586510502095325,0.6147733801525992,0.0,8.0,1.0,0.17055393992469006,0.1875,0.0,0.25,0.0,0.4375,0.0625,0.0,0.0,0.0,0.0,273
CCCCCS(=O)(=O)[O-].[Na+],,SO3-,CCCCC,CCCCCCCCCC,,174.1970000000001,153.85677645934703,10.0,10.0,5.0,4.0,3.0,174.197,163.10899999999998,57.2,-2.274199999999998,34.08919999999999,56.0,1.0,-0.7479438860009565,1.3,1.8,2.1,9.950513038548753,-3.9463657407407404,0.6807046669875874,0.992419283036431,0.12289819631490276,0.9831000371796353,131.08754713070752,1048.609144171456,1066.635240071556,2.5392276105755136,0.22451422572145419,0.007499568484559295,0.5605644523987768,0.0,8.0,1.0,0.09454266262248133,0.23809523809523808,0.5238095238095237,0.14285714285714285,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,274
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO3-,C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,372.08699999999993,72.02989862287285,21.0,21.0,16.0,4.0,3.0,372.08699999999993,372.08699999999993,57.2,-0.4034,35.5402,122.0,1.0,-0.7431795442248542,0.6190476190476191,0.9047619047619048,1.0952380952380953,12.442083333333333,-7.903541666666666,0.2082326791413046,0.9049791031836704,0.42545601746934986,0.8908785615956835,926.5565609882328,1940.152077763728,2177.7963477857793,2.6035866233471743,0.4053985441140198,0.0009614939865576081,0.7471004617739132,0.0,8.0,1.0,0.16805235729091964,0.23809523809523808,0.0,0.14285714285714285,0.0,0.5238095238095237,0.047619047619047616,0.0,0.0,0.0,0.0,275
CCCOCS(=O)(=O)[O-].[Na+],,SO3-,COCCC,CCCOCCOCCC,,176.1690000000001,152.13453495727896,10.0,10.0,6.0,4.0,4.0,176.16899999999998,167.097,66.43,-3.0802999999999985,30.80719999999999,56.0,1.0,-0.746167158567348,1.5,2.0,2.3,9.825513038548753,-4.168587962962962,0.5543469758533738,0.9832147038678597,0.18245231184623825,0.9515334465227494,160.54748427404618,837.2944113231293,879.9421758456403,2.3085701877174674,0.2608180995204947,0.00592680384140141,0.5677894528418028,0.0,8.0,1.0,0.11931814554375249,0.21052631578947367,0.47368421052631576,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,276
O=S(=O)([O-])C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F.[Na+],,SO3-,C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,,338.07899999999995,79.27552107314825,19.0,19.0,15.0,4.0,4.0,338.07899999999995,338.07899999999995,66.43,-1.1071,31.678200000000007,110.0,1.0,-0.7413755021234744,0.8421052631578947,1.1578947368421053,1.368421052631579,12.147916666666667,-7.130833333333333,0.2975794533203606,0.9388283502974504,0.34438543621612083,0.9038154701117916,720.6534824008637,1891.3046182797525,2092.57827601227,2.6377541809846186,0.32904402590750426,0.0012541609694311365,0.627777375996963,0.0,8.0,1.0,0.19007269766324075,0.21052631578947367,0.0,0.21052631578947367,0.0,0.47368421052631576,0.05263157894736842,0.0,0.0,0.0,0.0,277
CCOCCS(=O)(=O)[O-].[Na+],,SO3-,CCOCC,CCOCCCCOCC,,176.16900000000007,152.134534957279,10.0,10.0,6.0,4.0,4.0,176.169,167.09699999999998,66.43,-3.4278999999999984,31.05719999999999,56.0,1.0,-0.7478794929955834,1.5,2.0,2.3,9.870513038548753,-4.07136574074074,0.4136398415561177,0.9636315646075656,0.2672343684707771,0.9779509018793892,176.54904927932708,646.0856923331968,660.6524837714999,2.0517898913272647,0.38814139140161846,0.005539258953086312,0.697287717829681,0.0,8.0,1.0,0.09682368121043618,0.21052631578947367,0.47368421052631576,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,278
O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F.[Na+],,SO3-,C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,,338.07899999999995,79.27552107314825,19.0,19.0,15.0,4.0,4.0,338.07899999999995,338.07899999999995,66.43,-1.1071,31.678200000000007,110.0,1.0,-0.7431027756069084,0.7894736842105263,1.105263157894737,1.3157894736842106,12.192083333333333,-7.236937358276642,0.251672573115617,0.9235533141196309,0.3834700457384462,0.896942919846209,748.5943059776445,1750.974737259684,1952.1584913785912,2.565902751625649,0.3677889042103629,0.0011981695728700808,0.7047345851013203,0.0,8.0,1.0,0.17055239885558493,0.21052631578947367,0.0,0.21052631578947367,0.0,0.47368421052631576,0.05263157894736842,0.0,0.0,0.0,0.0,279
COCCCS(=O)(=O)[O-].[Na+],,SO3-,CCCOC,COCCCCCCOC,,176.16900000000007,152.134534957279,10.0,10.0,6.0,4.0,4.0,176.169,167.09699999999998,66.43,-3.4278999999999984,31.05719999999999,56.0,1.0,-0.7479428084552823,1.5,2.0,2.3,9.894957482993197,-4.02636574074074,0.5479759285789746,0.9822845823874848,0.18739530197911672,0.9746538097259447,152.0275208530745,790.703933437734,811.2664471706788,2.2311809452891307,0.2957259839249854,0.006411035345816692,0.5483665227008842,0.0,8.0,1.0,0.09463043684812499,0.21052631578947367,0.47368421052631576,0.21052631578947367,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,280
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[Na+],,SO3-,C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,,338.07899999999995,79.27552107314825,19.0,19.0,15.0,4.0,4.0,338.07899999999995,338.07899999999995,66.43,-1.1071,31.678200000000007,110.0,1.0,-0.7431780040887923,0.8421052631578947,1.1578947368421053,1.368421052631579,12.301458333333333,-7.3594605064247895,0.4866930601495954,0.974774509073441,0.22319197221367992,0.9910023513692118,513.8786204226903,2281.690134758527,2302.4063783562624,2.745837051701921,0.28801667264773934,0.0019284755426370217,0.6391179449303036,0.0,8.0,1.0,0.16817115560665472,0.21052631578947367,0.0,0.21052631578947367,0.0,0.47368421052631576,0.05263157894736842,0.0,0.0,0.0,0.0,281
C[N-]C.[Na+],,N-,C,CN(C)N(C)C,,67.06699999999998,399.6211085763326,4.0,4.0,2.0,0.0,0.0,67.067,61.01899999999999,14.100000000000001,-2.3762999999999987,15.207000000000003,20.0,1.0,-0.6677380022591225,1.25,1.25,1.25,3.5,0.0,0.42898056130533657,0.9682078312910297,0.2501471475486396,0.8786621206766579,15.355891227720907,53.93881194829847,61.38743286982734,0.9870489125073693,0.3896832045519295,0.0572198713605415,0.472323520302261,0.0,7.0,1.0,-0.16173910606295125,0.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,282
FC(F)(F)[N-]C(F)(F)F.[Na+],,N-,C(F)(F)F,FC(F)(F)N(N(C(F)(F)F)C(F)(F)F)C(F)(F)F,,175.007,153.14466786407908,10.0,10.0,8.0,0.0,0.0,175.007,175.007,14.100000000000001,-0.5963000000000003,15.469000000000001,56.0,1.0,-0.478077133048497,0.7,0.9,0.9,10.664930555555555,-5.515625,0.2575736889009591,0.9204130044805618,0.39094744043549545,0.9903044415849562,181.2845481882241,459.2097931669193,463.705678661772,1.7761562461697726,0.47783562433120136,0.005462707392781999,0.5107942455272019,0.0,7.0,1.0,0.3178292927298978,0.2,0.0,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,283
CC[N-]CC.[Na+],,N-,CC,CCN(CC)N(CC)CC,,95.12099999999994,281.761008493276,6.0,6.0,2.0,2.0,0.0,95.121,85.04099999999998,14.100000000000001,-1.596099999999999,24.440999999999992,32.0,1.0,-0.6627092089086439,1.1666666666666667,1.5,1.5,3.9722222222222223,0.0,0.6622597813671944,0.991552605638129,0.12970516663663412,0.9461596573578982,30.981574427876158,226.00114247729726,238.8615290451019,1.6144308111106767,0.24073427786239734,0.03053943109187428,0.5110416524155168,0.0,7.0,1.0,-0.15193218180211204,0.25,0.625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,284
FC(F)(F)C(F)(F)[N-]C(F)(F)C(F)(F)F.[Na+],,N-,C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)N(N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,275.02099999999996,97.45215415873294,16.0,16.0,12.0,2.0,0.0,275.02099999999996,275.02099999999996,14.100000000000001,0.6742999999999997,25.363000000000003,92.0,1.0,-0.5219569547484483,0.5,0.6875,0.8125,11.684930555555557,-6.609444444444445,0.31248553387266886,0.9420983625521444,0.33533665960727904,0.934285200347448,453.54901495398843,1263.637959535745,1352.5184376952725,2.3623836253074773,0.340514148082114,0.002059943180434929,0.6072834074084343,0.0,7.0,1.0,0.269973043245516,0.25,0.0,0.0,0.0625,0.625,0.0,0.0,0.0,0.0,0.0,285
CCC[N-]CCC.[Na+],,N-,CCC,CCCN(CCC)N(CCC)CCC,,123.17499999999993,217.58789436889714,8.0,8.0,2.0,4.0,0.0,123.17499999999998,109.06299999999999,14.100000000000001,-0.8158999999999996,33.67499999999999,44.0,1.0,-0.6622815155450527,1.0,1.375,1.625,4.208333333333333,0.0,0.6924853772052499,0.9931661346723313,0.11670916390764244,0.9617846358057393,64.96622835145732,535.3780130249676,556.6506191653315,2.1671522923920135,0.21303249462417137,0.014804378524217721,0.5989320942772778,0.0,7.0,1.0,-0.1492654753280799,0.27272727272727276,0.6363636363636364,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,286
FC(F)(F)C(F)(F)C(F)(F)[N-]C(F)(F)C(F)(F)C(F)(F)F.[Na+],,N-,C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)N(N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,,375.03499999999997,71.46370042499737,22.0,22.0,16.0,4.0,0.0,375.03499999999997,375.03499999999997,14.100000000000001,1.944900000000001,35.257,128.0,1.0,-0.5268026165945771,0.4090909090909091,0.5909090909090909,0.7272727272727273,12.294305555555557,-7.397709750566895,0.42279432801348976,0.965279363711399,0.2612197350755044,0.9778041805695534,740.4736726040179,2771.7593866505513,2834.6773737826024,2.9089100157994046,0.3028263946941841,0.0013205117436936242,0.7167278193817593,0.0,7.0,1.0,0.24737634077795523,0.27272727272727276,0.0,0.0,0.045454545454545456,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,287
