NumAtoms,NumHeteroatoms,NumHAcceptors,TPSA,MolLogP,MinPartialCharge,FpDensityMorgan1,MaxEStateIndex,MinEStateIndex,Eccentricity,NPR2,SpherocityIndex,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,Si_ratio,P_ratio
0.625,0.6875,0.19999999999999996,0.0923461730865433,0.6273271703835708,0.42120246446801857,0.3040935672514621,0.7881404489023858,0.040138922226904405,0.3729802887133151,0.24360284925387465,0.5411675938210648,0.4610415536323178,0.7384615384615381,1.0,0.0,0.7090119615924361,0.41901881720430145,0.2735042735042734,0.08787878787878789,0.763888888888889,0.10674157303370788,0.0,0.0,0.0
0.8125,0.875,0.19999999999999996,0.0923461730865433,0.728764525627076,0.42123122373454525,0.12546517809675695,0.7926002069849112,0.005058443122747613,0.622353085925476,0.4080631317096828,0.5664303254840626,0.48365638626298657,0.7384615384615381,1.0,0.0,0.7105763123319327,0.41901881720430145,0.2735042735042734,0.08787878787878789,0.9722222222222223,0.10674157303370788,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.3303651825912956,0.5649637162758421,0.4213805083694213,0.38596491228070173,0.7945639687743364,0.030355295389112746,0.4762036878839129,0.33714606313120776,0.41263867084533823,0.3931931724116571,0.7384615384615381,1.0,0.0,0.713791694173308,0.5606024667931688,0.2986425339366515,0.3411764705882352,0.8088235294117646,0.12557832121612691,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.18469234617308666,0.5845149461527257,0.011175913223671063,0.2671194114318053,0.8074110085182387,0.03532520742572687,0.5121470297290038,0.3622960237292647,0.4628462925475958,0.5240647119462887,0.7384615384615381,1.0,0.0,0.3136026651384777,0.3539668700959022,0.4698544698544699,0.07125307125307134,0.7432432432432432,0.09808685089583971,0.0,0.0,0.0
0.875,0.9375,0.40000000000000013,0.18469234617308666,0.7116007962142699,0.42183670365064185,0.0970072239422084,0.8109347679908518,0.006875726958307071,0.7858608125674089,0.4331821911111169,0.34760588565103423,0.4054303254145283,0.7384615384615381,1.0,0.0,0.7245412183622706,0.3539668700959022,0.4698544698544699,0.07125307125307134,0.9459459459459458,0.09808685089583971,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.09234617308654319,0.6863692572189046,0.4213544012603685,0.34634974533106966,0.8173215820349622,0.03915913956825767,0.5929816191096751,0.4199514862198501,0.47179663108965064,0.5774373731940596,0.7384615384615381,1.0,0.0,0.712869957967066,0.3539668700959022,0.26195426195426197,0.07125307125307134,0.7432432432432432,0.4096568478590952,0.0,0.0,0.0
0.875,0.9375,0.40000000000000013,0.0923461730865433,0.8134551072804486,0.4213546174902949,0.24148606811145512,0.8208453415075754,0.010709659100837876,0.8083257900474616,0.5166975915473924,0.3714876223046045,0.5094616753816061,0.7384615384615381,1.0,0.0,0.7128950847927468,0.3539668700959022,0.26195426195426197,0.07125307125307134,0.9459459459459458,0.4096568478590952,0.0,0.0,0.0
0.625,0.75,0.19999999999999996,0.0923461730865433,0.6921666566711506,0.4213528274079621,0.3450292397660818,0.7836806908198595,0.03841365276276554,0.678389718233261,0.33534421121479263,0.3876116284378629,0.36472431855098564,1.0,1.0,0.0,0.7129103784313727,0.4358504398826972,0.3123543123543123,0.14380165289256197,0.833333333333333,0.13585291113381,0.0,0.0,0.0
0.75,0.75,0.40000000000000013,0.1247623811905953,0.5927112695162455,0.4215368194386273,0.23245614035087725,0.844520600464195,0.03741257048110469,0.49846790500391425,0.3512680171352447,0.4072856171314527,0.4536843909009953,0.5142857142857142,1.0,0.0,0.7171589095875803,0.28806058221872544,0.22138836772983114,0.19290465631929044,0.670731707317073,0.06768977802137574,0.0,0.0,0.0
0.75,0.875,0.6000000000000001,0.5239619809904952,0.570178519921064,0.42242076084437374,0.38596491228070173,0.7975371408293537,0.019236892175773512,0.5575323329815789,0.3464474892290126,0.5873225849913988,0.48548823468512636,1.0,1.0,0.0,0.7387790193741115,0.29735023041474706,0.7252747252747251,0.3163636363636363,0.7857142857142857,0.1158908507223114,0.0,0.0,0.0
0.9375,0.9375,0.6000000000000001,0.46633316658329155,0.4762349460384913,0.42137422534504076,0.2807017543859648,0.8778370121611943,0.01815742728142089,0.6624005062265179,0.5663571332186736,0.5197163143823773,0.6998493177167429,0.5142857142857142,1.0,0.0,0.7139527452851101,0.1328812316715542,0.5454545454545454,0.14380165289256197,0.625,0.31052093973442296,0.0,0.0,0.0
0.5,0.5625,0.40000000000000013,0.3303651825912956,0.46352636103233685,0.42470287615805935,0.517543859649123,0.790324820208113,0.07203880252302308,0.2657189495716059,0.08287048534473884,0.5758867296746937,0.430651566319287,0.7384615384615381,1.0,0.0,0.7331191901770218,0.5606024667931688,0.2986425339366515,0.3411764705882352,0.588235294117647,0.12557832121612691,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.3303651825912956,0.5649637162758421,0.4247317539726807,0.38596491228070173,0.7947845782906384,0.03695832341886607,0.5831164589979125,0.42155073913605334,0.40035100390204403,0.43826238034442977,0.7384615384615381,1.0,0.0,0.7346863774265537,0.5606024667931688,0.2986425339366515,0.3411764705882352,0.8088235294117646,0.12557832121612691,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.568384192096048,0.40116290692460804,0.4248816540118694,0.38596491228070173,0.7967483400800637,0.062255175685231534,0.5030230391458068,0.22285609710249665,0.5973170915419976,0.47428440616537393,0.7384615384615381,1.0,0.0,0.7379050206402462,0.7198840725806446,0.32692307692307687,0.6261363636363635,0.6249999999999999,0.14676966292134833,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.42271135567783885,0.4207141368014919,0.014581427349425358,0.4706594071385358,0.8095953798239659,0.06722508772184554,0.2231043169976874,0.25276263316002945,0.6669083990500733,0.5154103909172492,0.7384615384615381,1.0,0.0,0.3138055421117149,0.48778801843318,0.5054945054945055,0.3163636363636363,0.5714285714285714,0.1158908507223114,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.42271135567783885,0.5477999868630357,0.42533972255761743,0.27083333333333337,0.8131191392965791,0.03877560725442575,0.7073901839580516,0.37880945085259543,0.45918068393038625,0.43996644466239754,0.7384615384615381,1.0,0.0,0.7486664733478617,0.48778801843318,0.5054945054945055,0.3163636363636363,0.7857142857142857,0.1158908507223114,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.3303651825912956,0.5225684478676706,0.42485544107948736,0.5553539019963704,0.8195059533406894,0.07105901986437624,0.40036534566403637,0.3234664022192171,0.3935814109648229,0.40787031553139674,0.7384615384615381,1.0,0.0,0.7369820546602239,0.48778801843318,0.2857142857142857,0.3163636363636363,0.5714285714285714,0.44526484751203854,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.3303651825912956,0.6496542979292146,0.42485565690154714,0.42434210526315785,0.8230297128133026,0.04260953939695655,0.774778960029733,0.4438320634223125,0.36730773169389164,0.48341784708771685,0.7384615384615381,1.0,0.0,0.7370070893652985,0.48778801843318,0.2857142857142857,0.3163636363636363,0.7857142857142857,0.44526484751203854,0.0,0.0,0.0
0.5,0.625,0.40000000000000013,0.3303651825912956,0.5283658473199164,0.42485385949385357,0.5614035087719297,0.7858650621255867,0.07031353305888421,0.6846236753182682,0.4610124158252764,0.5049958674585128,0.3972235309637413,1.0,1.0,0.0,0.7370224761563118,0.5922216441207064,0.3424317617866005,0.42521994134897356,0.6451612903225805,0.15839072127582457,0.0,0.0,0.0
0.625,0.625,0.6000000000000001,0.3627813906953477,0.4289104601650117,0.42503861365174833,0.42690058479532167,0.8467049717699213,0.06931245077722337,0.5699780127344769,0.44642952429313243,0.5308648883484994,0.6213699783946682,0.5142857142857142,1.0,0.0,0.741276216062919,0.40477667493796554,0.24063116370808676,0.419114219114219,0.5128205128205127,0.08210890233362142,0.0,0.0,0.0
0.625,0.75,0.8,0.7619809904952475,0.40637771056983,0.42592616151633567,0.5906432748538012,0.7997215121350809,0.05113677247189219,0.6057421102208607,0.1648785771979442,0.34299381469505674,0.2992038802843172,1.0,1.0,0.0,0.7629201607359979,0.4358504398826972,0.7785547785547785,0.5911845730027547,0.606060606060606,0.13585291113381,0.0,0.0,0.0
0.8125,0.8125,0.8,0.7043521760880438,0.31243413668725756,0.4248753445918292,0.4603934077618287,0.8800213834669215,0.05005730757753957,0.8139268164990372,0.5956273473187255,0.3394131015201426,0.5269315314737975,0.5142857142857142,1.0,0.0,0.7380665912570885,0.23387096774193594,0.5787545787545786,0.35151515151515145,0.47619047619047605,0.3354735152487962,0.0,0.0,0.0
0.5,0.5625,0.40000000000000013,0.18469234617308666,0.4830775909092208,0.016419951752611794,0.38596491228070173,0.8063435431167774,0.07823568876156273,0.2997275237219945,0.3170677336707539,0.40420324217547343,0.4371931038716904,0.7384615384615381,1.0,0.0,0.31394751635138657,0.3539668700959022,0.4698544698544699,0.07125307125307134,0.5405405405405405,0.09808685089583971,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.18469234617308666,0.5845149461527257,0.017813148944434865,0.2671194114318053,0.8108033011993028,0.043155209657405824,0.5912018927580291,0.3045708902180142,0.293298806920702,0.35067283309461184,0.7384615384615381,1.0,0.0,0.3139843583796019,0.3539668700959022,0.4698544698544699,0.07125307125307134,0.7432432432432432,0.09808685089583971,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.42271135567783885,0.4207141368014919,0.020847240428610192,0.4706594071385358,0.8127670629887289,0.06845206192377118,0.4576428093945566,0.38160361298941026,0.587254147227012,0.5546430926622026,0.7384615384615381,1.0,0.0,0.31417817541705967,0.48778801843318,0.5054945054945055,0.3163636363636363,0.5714285714285714,0.1158908507223114,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.2770385192596299,0.44026536667837585,0.02443207810165804,0.2589231699939504,0.8256141027326303,0.07342197396038508,0.306197001465097,0.2669904208321616,0.42763831553355036,0.4802394113277195,0.7384615384615381,1.0,0.0,0.3143877237622208,0.29233870967741904,0.6558704453441294,0.05550239234449761,0.5263157894736841,0.08988764044943817,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.2770385192596299,0.5673512167399195,0.029013226394353886,0.1557017543859649,0.8291378622052425,0.04497249349296539,0.7408419218326245,0.4273938649324205,0.4363669992269791,0.4749821778293375,0.7384615384615381,1.0,0.0,0.31463849391954896,0.29233870967741904,0.6558704453441294,0.05550239234449761,0.7236842105263157,0.08988764044943817,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.18469234617308666,0.5421196777445545,0.020149116623692453,0.428312159709619,0.8355246762493547,0.07725590610291588,0.699937081224578,0.3117697741287071,0.12507350867275574,0.2631558207037501,0.7384615384615381,1.0,0.0,0.31414944244100323,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.5263157894736841,0.3932584269662921,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.18469234617308666,0.6692055278060984,0.02016565216272559,0.3092105263157895,0.839048435721967,0.0488064256354962,0.8551784727757847,0.6592912187566851,0.3787294878196391,0.4671009564815549,0.7384615384615381,1.0,0.0,0.3141496278011872,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.7236842105263157,0.3932584269662921,0.0,0.0,0.0
0.5,0.625,0.40000000000000013,0.18469234617308666,0.5479170771968003,0.02015858520954472,0.4298245614035089,0.8018837850342511,0.07651041929742386,0.7036584360875646,0.4022236300394002,0.4745154624581108,0.4700533797653934,1.0,1.0,0.0,0.31414664661745423,0.364563567362429,0.5248868778280542,0.12406417112299462,0.588235294117647,0.12557832121612691,0.0,0.0,0.0
0.625,0.625,0.6000000000000001,0.21710855427713854,0.4484616900418957,0.023869433603566304,0.3040935672514621,0.8627236946785866,0.0755093370157629,0.5479618834550415,0.47721025647060755,0.49195960569678576,0.6349788045382374,0.5142857142857142,1.0,0.0,0.31437419376859776,0.23387096774193594,0.39560439560439553,0.17575757575757567,0.47619047619047605,0.06099518459069023,0.0,0.0,0.0
0.625,0.75,0.8,0.6163081540770388,0.425928940446714,0.038857350373901145,0.4678362573099414,0.8157402350437462,0.057333658710431834,0.6410884903180705,0.2903316834709593,0.2536643227484311,0.3776383499769701,1.0,1.0,0.0,0.3151456397055432,0.23387096774193594,0.9145299145299145,0.2929292929292928,0.5555555555555556,0.10674157303370788,0.0,0.0,0.0
0.8125,0.8125,0.8,0.5586793396698349,0.33198536656414146,0.02088324367912664,0.34875066454013826,0.8960401063755858,0.0562541938160791,0.7274940737601479,0.6176651067779468,0.4532500539957225,0.6529593301595829,0.5142857142857142,1.0,0.0,0.314166772845176,0.08575268817204273,0.7008547008547008,0.12888888888888894,0.44444444444444436,0.29887640449438213,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.18469234617308666,0.6101634409707646,0.4277480175781123,0.18788907753254114,0.8108033011993028,0.04315520965740571,0.18135267928787036,0.5482594853654426,0.7718949849880188,0.6360038183311554,0.7384615384615381,1.0,0.0,0.7565539800066918,0.3539668700959022,0.4698544698544699,0.07125307125307134,0.7432432432432432,0.09808685089583971,0.0,0.0,0.0
0.875,0.9375,0.40000000000000013,0.18469234617308666,0.7116007962142699,0.42943651445736464,0.0970072239422084,0.8152630592818291,0.008074730553248921,0.6686877342782758,0.3978952790962025,0.35340542250080864,0.4001704085251885,0.7384615384615381,1.0,0.0,0.7977357590953159,0.3539668700959022,0.4698544698544699,0.07125307125307134,0.9459459459459458,0.09808685089583971,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.42271135567783885,0.5477999868630359,0.43295263455945254,0.27083333333333337,0.8172268210712534,0.033371582819614165,0.4351818203281983,0.35473338025173784,0.5820416278876945,0.5461024354459865,0.7384615384615381,1.0,0.0,0.8218132010474131,0.48778801843318,0.5054945054945055,0.3163636363636363,0.7857142857142857,0.1158908507223114,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.2770385192596298,0.5673512167399195,0.024451384290496314,0.1557017543859649,0.8300738608151557,0.038341494856228175,0.6845614752273437,0.37051193176826547,0.4157223238745692,0.4256039538127514,0.7384615384615381,1.0,0.0,0.31438794065264053,0.29233870967741904,0.6558704453441294,0.05550239234449761,0.7236842105263157,0.08988764044943817,0.0,0.0,0.0
0.9375,1.0,0.6000000000000001,0.2770385192596298,0.6944370668014634,0.43703260825032286,0.0,0.8335976202877688,0.009892014388808379,0.465267171025614,0.4740016353923846,0.4973634712457383,0.585646301921604,0.7384615384615381,1.0,0.0,0.8563285995434818,0.29233870967741904,0.6558704453441294,0.05550239234449761,0.921052631578947,0.08988764044943817,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.18469234617308666,0.6692055278060982,0.43195391868881416,0.23245614035087725,0.8399844343318801,0.04217542699875909,0.6507951664669025,0.35551649619228853,0.35946270456062046,0.5276811952292098,0.7384615384615381,1.0,0.0,0.8032695808047272,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.7236842105263157,0.3932584269662921,0.0,0.0,0.0
0.9375,1.0,0.6000000000000001,0.18469234617308666,0.7962913778676424,0.43198031887400723,0.14035087719298245,0.8435081938044933,0.013725946531339073,0.5065080056058116,0.5203741182669399,0.5311664399195075,0.6633682632302604,0.7384615384615381,1.0,0.0,0.8047089425102488,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.921052631578947,0.3932584269662921,0.0,0.0,0.0
0.6875,0.8125,0.40000000000000013,0.18469234617308666,0.6750029272583442,0.4319957903074987,0.2275042444821732,0.8063435431167774,0.041429940193266845,0.7001541331375161,0.3505160806099059,0.37411564735987546,0.3911028055431869,1.0,1.0,0.0,0.8060521957479616,0.364563567362429,0.5248868778280542,0.12406417112299462,0.8088235294117646,0.12557832121612691,0.0,0.0,0.0
0.8125,0.8125,0.6000000000000001,0.21710855427713854,0.5755475401034393,0.43663698006965923,0.12546517809675695,0.867183452761112,0.04042885791160611,0.6932723881332983,0.2974077333065954,0.2838882180762772,0.4805177177655189,0.5142857142857142,1.0,0.0,0.8459835156172726,0.23387096774193594,0.39560439560439553,0.17575757575757567,0.6547619047619045,0.06099518459069023,0.0,0.0,0.0
0.8125,0.9375,0.8,0.6163081540770383,0.5530147905082576,0.4376406674983948,0.2743221690590111,0.8201999931262707,0.02225317960627471,0.5682346152284845,0.26547691572616805,0.4733708259236429,0.47149997349543793,1.0,1.0,0.0,0.8709497377814389,0.23387096774193594,0.9145299145299145,0.2929292929292928,0.763888888888889,0.10674157303370788,0.0,0.0,0.0
1.0,1.0,0.8,0.5586793396698349,0.4590712166256851,0.4331215963536381,0.18128654970760227,0.9004998644581113,0.021173714711922087,0.5914261187732515,0.4592871014448312,0.3483233012832041,0.5758859199618009,0.5142857142857142,1.0,0.0,0.8319335335622382,0.08575268817204273,0.7008547008547008,0.12888888888888894,0.611111111111111,0.29887640449438213,0.0,0.0,0.0
0.5,0.5625,0.40000000000000013,0.09234617308654319,0.5849319019753996,0.4237121970523243,0.4736842105263158,0.8192879656692327,0.08324327360078676,0.2708443308761934,0.3235878286584042,0.4517776168867186,0.5095495842372813,0.7384615384615381,1.0,0.0,0.714638408335527,0.3539668700959022,0.26195426195426197,0.07125307125307134,0.5405405405405405,0.4096568478590952,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.09234617308654319,0.6863692572189048,0.42374070182409973,0.34634974533106966,0.823747723751759,0.04816279449662997,0.5946129377747851,0.2939847708941541,0.29949222555265154,0.4145864529753438,0.7384615384615381,1.0,0.0,0.7161873241531741,0.3539668700959022,0.26195426195426197,0.07125307125307134,0.7432432432432432,0.4096568478590952,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.3303651825912956,0.5225684478676709,0.4238892217764567,0.5553539019963704,0.8257114855411842,0.07345964676299521,0.6172425387340628,0.32433746097098104,0.33938047842961716,0.41168547313098924,0.7384615384615381,1.0,0.0,0.7193824507829369,0.48778801843318,0.2857142857142857,0.3163636363636363,0.5714285714285714,0.44526484751203854,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.18469234617308666,0.5421196777445545,0.013614874115835729,0.428312159709619,0.8385585252850865,0.07842955879960911,0.6429939475221667,0.21520270067778013,0.14446398428198698,0.2566251715332877,0.7384615384615381,1.0,0.0,0.31376982098642303,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.5263157894736841,0.3932584269662921,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.18469234617308644,0.6692055278060984,0.424342990561698,0.23245614035087725,0.8420822847576988,0.049980078332189426,0.6521722311361509,0.335937972279466,0.47022857882321845,0.5360702607008576,0.7384615384615381,1.0,0.0,0.7300594743017239,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.7236842105263157,0.3932584269662921,0.0,0.0,0.0
0.5625,0.625,0.6000000000000001,0.09234617308654319,0.6439739888107334,0.42386328929733463,0.3436176648517847,0.84846909880181,0.08226349094214003,0.6691856914720669,0.293028583711904,0.17051386772280352,0.3736157924181257,0.7384615384615381,1.0,0.0,0.7184687760448468,0.29233870967741904,0.2510121457489878,0.05550239234449761,0.5263157894736841,0.6966292134831461,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.09234617308654319,0.7710598388722774,0.4238635020632171,0.3092105263157895,0.8519928582744232,0.05381401047472034,0.7550872345988209,0.6484225613218453,0.41578435386455603,0.5148824274416195,0.7384615384615381,1.0,0.0,0.718493489120521,0.29233870967741904,0.2510121457489878,0.05550239234449761,0.7236842105263157,0.6966292134831461,0.0,0.0,0.0
0.5,0.625,0.40000000000000013,0.09234617308654319,0.6497713882629792,0.4238617143781209,0.517543859649123,0.8148282075867073,0.08151800413664789,0.7205173491926438,0.40657678209530856,0.5788357079998128,0.6070323424665613,1.0,1.0,0.0,0.7185083855922378,0.364563567362429,0.2986425339366515,0.12406417112299462,0.588235294117647,0.4646397884996696,0.0,0.0,0.0
0.625,0.625,0.6000000000000001,0.1247623811905953,0.5503160011080743,0.42404473760407235,0.38596491228070173,0.8756681172310419,0.08051692185498704,0.5177265058531368,0.4161314937825693,0.4863418317062137,0.6669275504073036,0.5142857142857142,1.0,0.0,0.7227290587653754,0.23387096774193594,0.2124542124542124,0.17575757575757567,0.47619047619047605,0.3354735152487962,0.0,0.0,0.0
0.625,0.75,0.8,0.5239619809904952,0.5277832515128926,0.4249239241232927,0.5497076023391813,0.8286846575962015,0.06234124354965587,0.5024974136000973,0.2694568779224673,0.4608506958284868,0.5512569473829212,1.0,1.0,0.0,0.7442001468882459,0.23387096774193594,0.7008547008547007,0.2929292929292928,0.5555555555555556,0.4269662921348315,0.0,0.0,0.0
0.8125,0.8125,0.8,0.46633316658329155,0.4338396776303202,0.4238829366797334,0.4231791600212652,0.908984528928042,0.061261778655303134,0.598202390743602,0.6308077374571905,0.3711361661736253,0.6268593582909756,0.5142857142857142,1.0,0.0,0.7195407358305694,0.08575268817204273,0.5299145299145299,0.12888888888888894,0.44444444444444436,0.555056179775281,0.0,0.0,0.0
0.6875,0.75,0.40000000000000013,0.0923461730865433,0.7120177520369437,0.4237385513462091,0.34634974533106966,0.823747723751759,0.048162794496629635,0.23490181704133395,0.6574667284199693,0.7912740294843635,0.7167711893522637,0.7384615384615381,1.0,0.0,0.7160836679703352,0.3539668700959022,0.26195426195426197,0.07125307125307134,0.7432432432432432,0.4096568478590952,0.0,0.0,0.0
0.875,0.9375,0.40000000000000013,0.0923461730865433,0.8134551072804486,0.4237670922982877,0.24148606811145512,0.8282074818342844,0.013082315392472732,0.4817864684371358,0.36539051481572504,0.4148719625972067,0.4990417616968703,0.7384615384615381,1.0,0.0,0.71763424102262,0.3539668700959022,0.26195426195426197,0.07125307125307134,0.9459459459459458,0.4096568478590952,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.3303651825912956,0.6496542979292148,0.4239155392151428,0.42434210526315785,0.8301712436237105,0.038379167658837976,0.5372197255608215,0.42648130177559707,0.37516701303354616,0.4659518340468285,0.7384615384615381,1.0,0.0,0.7208254581775783,0.48778801843318,0.2857142857142857,0.3163636363636363,0.7857142857142857,0.44526484751203854,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.18469234617308666,0.6692055278060982,0.013640846480422741,0.3092105263157895,0.8430182833676119,0.04334907969545221,0.6106426224743937,0.2821819353497774,0.2980619029362086,0.3830262772232952,0.7384615384615381,1.0,0.0,0.31377011312737424,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.7236842105263157,0.3932584269662921,0.0,0.0,0.0
0.9375,1.0,0.6000000000000001,0.18469234617308666,0.7962913778676424,0.4243691303243422,0.14035087719298245,0.846542042840225,0.01489959922803219,0.7055791205580495,0.3305443284360423,0.2737767992889785,0.40189833723226887,0.7384615384615381,1.0,0.0,0.7314926375708963,0.29233870967741904,0.45344129554655865,0.05550239234449761,0.921052631578947,0.3932584269662921,0.0,0.0,0.0
0.75,0.8125,0.6000000000000001,0.09234617308654319,0.7710598388722774,0.4238896009685207,0.3092105263157895,0.8529288568843363,0.0471830118379829,0.678695456671806,0.39327609811021813,0.39438028598903974,0.4700018428362269,0.7384615384615381,1.0,0.0,0.7199115583212085,0.29233870967741904,0.2510121457489878,0.05550239234449761,0.7236842105263157,0.6966292134831461,0.0,0.0,0.0
0.9375,1.0,0.6000000000000001,0.0923461730865433,0.8981456889338213,0.4238898141818126,0.14035087719298245,0.8564526163569486,0.018733531370563106,0.6219516746549782,0.5029335394642629,0.38250841420425774,0.6231345363757297,0.7384615384615381,1.0,0.0,0.7199363202417188,0.29233870967741904,0.2510121457489878,0.05550239234449761,0.921052631578947,0.6966292134831461,0.0,0.0,0.0
0.6875,0.8125,0.40000000000000013,0.0923461730865433,0.7768572383245231,0.4238880305858175,0.38596491228070173,0.8192879656692327,0.04643752503249077,0.7107756372175165,0.40370831848925737,0.39125147895976264,0.4633568033546578,1.0,1.0,0.0,0.7199513977853828,0.364563567362429,0.2986425339366515,0.12406417112299462,0.8088235294117646,0.4646397884996696,0.0,0.0,0.0
0.8125,0.8125,0.6000000000000001,0.1247623811905953,0.6774018511696185,0.42407097888958356,0.2743221690590111,0.8801278753135682,0.04543644275082992,0.6427757946155781,0.28179166592680405,0.39100606990826026,0.5322735628637105,0.5142857142857142,1.0,0.0,0.7241679396235436,0.23387096774193594,0.2124542124542124,0.17575757575757567,0.6547619047619045,0.3354735152487962,0.0,0.0,0.0
0.8125,0.9375,0.8,0.5239619809904952,0.6548691015744368,0.4249498576534183,0.4231791600212652,0.8331444156787278,0.02726076444549852,0.6122418720353546,0.5881199351837527,0.44103351203643715,0.4204449433322467,1.0,1.0,0.0,0.7456219202398416,0.23387096774193594,0.7008547008547007,0.2929292929292928,0.763888888888889,0.4269662921348315,0.0,0.0,0.0
1.0,1.0,0.8,0.46633316658329155,0.5609255276918641,0.42390927309219717,0.317738791423002,0.9134442870105675,0.026181299551145898,0.5713184212729372,0.5466736656110915,0.3977707349870253,0.707753881581292,0.5142857142857142,1.0,0.0,0.7209846549783934,0.08575268817204273,0.5299145299145299,0.12888888888888894,0.611111111111111,0.555056179775281,0.0,0.0,0.0
0.5625,0.5625,0.40000000000000013,0.1247623811905953,0.49127391427274075,0.42836950531728335,0.3436176648517847,0.853671588074195,0.08101724565272539,0.4699154038714779,0.23258633524260008,0.5112607675712305,0.5667901881493196,0.5142857142857142,1.0,0.0,0.7572602119789198,0.28806058221872544,0.22138836772983114,0.19290465631929044,0.48780487804878037,0.06768977802137574,0.0,0.0,0.0
0.75,0.75,0.40000000000000013,0.1247623811905953,0.5927112695162458,0.4283985096466947,0.23245614035087725,0.8581313461567204,0.045936766548568375,0.6422537280698095,0.2519118147242232,0.38920983648075325,0.4515477666791403,0.5142857142857142,1.0,0.0,0.758832735499141,0.28806058221872544,0.22138836772983114,0.19290465631929044,0.670731707317073,0.06768977802137574,0.0,0.0,0.0
0.625,0.625,0.6000000000000001,0.3627813906953477,0.4289104601650117,0.4285496818884831,0.42690058479532167,0.8600951079461456,0.07123361881493384,0.5038278203696991,0.21106921596663608,0.5095860984265358,0.4999950332636771,0.5142857142857142,1.0,0.0,0.7620824190645189,0.40477667493796554,0.24063116370808676,0.419114219114219,0.5128205128205127,0.08210890233362142,0.0,0.0,0.0
0.625,0.625,0.6000000000000001,0.21710855427713854,0.4484616900418957,0.01801093558189315,0.3040935672514621,0.8729421476900479,0.07620353085154774,0.5728589912851074,0.35492302405160037,0.4444808290382436,0.48176543103702385,0.5142857142857142,1.0,0.0,0.3140163568559708,0.23387096774193594,0.39560439560439553,0.17575757575757567,0.47619047619047605,0.06099518459069023,0.0,0.0,0.0
0.8125,0.8125,0.6000000000000001,0.21710855427713854,0.5755475401034393,0.4290115283956393,0.12546517809675695,0.876465907162661,0.047754050384128055,0.7692790279214639,0.5713474931916764,0.33878060850959757,0.4531687708514007,0.5142857142857142,1.0,0.0,0.7729387801626326,0.23387096774193594,0.39560439560439553,0.17575757575757567,0.6547619047619045,0.06099518459069023,0.0,0.0,0.0
0.625,0.625,0.6000000000000001,0.1247623811905953,0.5503160011080743,0.4285232919315529,0.38596491228070173,0.8828527212067714,0.08003746299407866,0.5932187376830398,0.284435136048623,0.3164436746387006,0.42992245156629927,0.5142857142857142,1.0,0.0,0.7611544278568985,0.23387096774193594,0.2124542124542124,0.17575757575757567,0.47619047619047605,0.3354735152487962,0.0,0.0,0.0
0.8125,0.8125,0.6000000000000001,0.1247623811905953,0.6774018511696183,0.4285235069511504,0.2743221690590111,0.8863764806793846,0.05158798252665875,0.7562369193478662,0.4137486226081124,0.42805722450838535,0.539190534135694,0.5142857142857142,1.0,0.0,0.7611793394578618,0.23387096774193594,0.2124542124542124,0.17575757575757567,0.6547619047619045,0.3354735152487962,0.0,0.0,0.0
